,location,size,total_sqft,bath,price,bhk,price_per_sqft
5831,Whitefield,3 BHK,1545.0,3.0,79.0,3,5113.26860841424
5832,Whitefield,4 BHK,3262.0,4.0,260.0,4,7970.570202329858
5833,Whitefield,2 BHK,1132.0,2.0,79.28,2,7003.533568904593
5834,Whitefield,4 BHK,2830.0,5.0,160.0,4,5653.710247349824
5835,Whitefield,2 BHK,1195.0,2.0,70.0,2,5857.740585774059
5836,Whitefield,3 BHK,3480.0,4.0,284.0,3,8160.919540229886
5837,Whitefield,1 BHK,709.0,1.0,34.385,1,4849.78843441467
5838,Whitefield,2 BHK,1320.0,2.0,79.5,2,6022.727272727273
5839,Whitefield,2 BHK,750.0,2.0,52.7,2,7026.666666666668
5840,Whitefield,3 Bedroom,1200.0,3.0,61.96,3,5163.333333333333
5841,Whitefield,4 Bedroom,3445.0,5.0,270.0,4,7837.44557329463
5842,Whitefield,3 BHK,1700.0,3.0,140.0,3,8235.29411764706
5843,Whitefield,4 Bedroom,4827.0,4.0,400.0,4,8286.720530350114
5844,Whitefield,2 BHK,1405.0,2.0,84.5,2,6014.2348754448385
5845,Whitefield,4 BHK,3252.0,4.0,280.0,4,8610.086100861008
5846,Whitefield,2 BHK,1150.0,2.0,90.0,2,7826.08695652174
5847,Whitefield,4 BHK,2400.0,4.0,147.0,4,6125.0
5848,Whitefield,1 BHK,624.0,1.0,35.0,1,5608.974358974359
5849,Whitefield,3 BHK,1700.0,3.0,95.0,3,5588.235294117647
5850,Whitefield,4 Bedroom,4960.0,4.0,400.0,4,8064.5161290322585
5851,Whitefield,4 BHK,2928.0,4.0,198.0,4,6762.295081967213
5853,Whitefield,2 BHK,1216.0,2.0,84.0,2,6907.894736842104
5854,Whitefield,4 BHK,2882.0,5.0,204.0,4,7078.417765440667
5855,Whitefield,3 BHK,1840.0,3.0,140.0,3,7608.695652173914
5856,Whitefield,3 BHK,1778.0,3.0,122.0,3,6861.6422947131605
5857,Whitefield,1 BHK,650.0,1.0,25.0,1,3846.1538461538457
5858,Whitefield,4 BHK,2155.0,3.0,125.0,4,5800.46403712297
5859,Whitefield,1 RK,905.0,1.0,52.0,1,5745.85635359116
5860,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5861,Whitefield,2 BHK,1255.0,2.0,77.0,2,6135.4581673306775
5862,Whitefield,2 BHK,1216.0,2.0,73.0,2,6003.289473684212
5863,Whitefield,1 BHK,709.0,1.0,34.735,1,4899.153737658674
5864,Whitefield,3 BHK,1745.0,3.0,100.0,3,5730.659025787965
5865,Whitefield,4 BHK,3200.0,4.0,224.0,4,7000.0
5866,Whitefield,1 BHK,825.0,1.0,44.9,1,5442.424242424242
5867,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
5868,Whitefield,3 BHK,1862.0,3.0,125.0,3,6713.211600429646
5869,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
5870,Whitefield,1 BHK,530.0,1.0,29.44,1,5554.716981132076
5871,Whitefield,1 BHK,905.0,1.0,50.0,1,5524.86187845304
5872,Whitefield,3 BHK,1600.0,3.0,82.0,3,5125.0
5873,Whitefield,4 Bedroom,1230.0,4.0,80.0,4,6504.065040650406
5874,Whitefield,1 BHK,630.5,1.0,32.15,1,5099.127676447264
5875,Whitefield,1 BHK,905.0,1.0,52.0,1,5745.85635359116
5876,Whitefield,2 BHK,1216.0,2.0,83.0,2,6825.657894736842
5877,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5878,Whitefield,4 BHK,2856.0,5.0,158.5,4,5549.719887955183
5879,Whitefield,1 BHK,750.0,1.0,51.0,1,6800.0
5880,Whitefield,2 BHK,1173.0,2.0,77.0,2,6564.364876385337
5881,Whitefield,3 Bedroom,1200.0,3.0,68.4,3,5700.000000000001
5882,Whitefield,4 Bedroom,3425.0,5.0,250.0,4,7299.270072992701
5883,Whitefield,3 BHK,2173.0,3.0,128.0,3,5890.473999079613
5884,Whitefield,1 BHK,905.0,1.0,62.0,1,6850.828729281768
5885,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
5886,Whitefield,2 BHK,1320.0,2.0,99.26,2,7519.69696969697
5887,Whitefield,3 BHK,2901.0,4.0,190.0,3,6549.465701482249
5888,Whitefield,2 BHK,1485.0,2.0,96.51,2,6498.989898989898
5889,Whitefield,3 BHK,1755.0,3.0,101.0,3,5754.985754985754
5890,Whitefield,3 BHK,2225.0,3.0,149.0,3,6696.629213483146
5891,Whitefield,2 BHK,1250.0,2.0,82.0,2,6560.0
5892,Whitefield,1 BHK,605.0,1.0,40.0,1,6611.570247933884
5893,Whitefield,3 BHK,2210.0,3.0,156.0,3,7058.823529411765
5894,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666668
5895,Whitefield,3 BHK,1740.0,4.0,130.0,3,7471.264367816092
5896,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5897,Whitefield,3 BHK,1655.0,3.0,120.0,3,7250.755287009062
5899,Whitefield,2 BHK,1180.0,2.0,70.0,2,5932.203389830508
5900,Whitefield,3 BHK,2023.0,4.0,130.0,3,6426.099851705389
5901,Whitefield,3 BHK,2134.0,4.0,118.0,3,5529.522024367385
5902,Whitefield,1 BHK,905.0,1.0,60.0,1,6629.834254143648
5903,Whitefield,3 BHK,1452.0,3.0,90.0,3,6198.347107438018
5904,Whitefield,4 Bedroom,2850.0,5.0,240.0,4,8421.052631578947
5905,Whitefield,4 BHK,2830.0,5.0,190.0,4,6713.780918727915
5906,Whitefield,2 BHK,1295.0,2.0,78.5,2,6061.7760617760605
5907,Whitefield,1 BHK,840.0,1.0,57.6,1,6857.142857142857
5908,Whitefield,1 BHK,640.0,1.0,19.83,1,3098.4374999999995
5909,Whitefield,3 BHK,1991.0,3.0,104.0,3,5223.505775991964
5910,Whitefield,3 BHK,1655.0,3.0,97.0,3,5861.0271903323255
5911,Whitefield,3 BHK,1850.0,3.0,150.0,3,8108.108108108108
5912,Whitefield,3 Bedroom,1200.0,3.0,67.77,3,5647.5
5913,Whitefield,2 BHK,1290.0,2.0,90.0,2,6976.744186046512
5914,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5915,Whitefield,2 BHK,1356.0,2.0,94.84,2,6994.100294985252
5916,Whitefield,2 BHK,1338.0,2.0,103.0,2,7698.056801195816
5917,Whitefield,3 Bedroom,3450.0,4.0,208.0,3,6028.985507246377
5918,Whitefield,2 BHK,1267.0,2.0,90.33,2,7129.439621152328
5919,Whitefield,4 Bedroom,2400.0,4.0,143.0,4,5958.333333333332
5920,Whitefield,3 BHK,1836.0,3.0,125.0,3,6808.278867102396
5921,Whitefield,3 BHK,3596.0,3.0,200.0,3,5561.735261401556
5922,Whitefield,3 BHK,1275.0,2.0,65.0,3,5098.039215686274
5923,Whitefield,2 BHK,1216.0,2.0,82.0,2,6743.421052631579
5924,Whitefield,2 BHK,1495.0,3.0,88.0,2,5886.28762541806
5925,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
5926,Whitefield,3 BHK,1585.0,3.0,84.0,3,5299.684542586751
5927,Whitefield,3 BHK,1558.0,3.0,90.0,3,5776.636713735558
5928,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5929,Whitefield,3 BHK,1704.0,3.0,120.0,3,7042.253521126761
5930,Whitefield,2 BHK,1300.0,2.0,78.0,2,6000.0
5931,Whitefield,3 BHK,1570.0,3.0,88.0,3,5605.095541401274
5932,Whitefield,2 BHK,1216.0,2.0,84.03,2,6910.361842105262
5933,Whitefield,2 BHK,1216.0,2.0,72.5,2,5962.171052631579
5934,Whitefield,3 BHK,2025.0,4.0,115.0,3,5679.0123456790125
5935,Whitefield,3 BHK,1346.0,2.0,100.0,3,7429.420505200595
5936,Whitefield,4 Bedroom,2990.0,3.0,198.0,4,6622.073578595318
5937,Whitefield,3 BHK,1720.0,3.0,98.97,3,5754.069767441862
5938,Whitefield,3 BHK,1600.0,3.0,95.0,3,5937.5
5939,Whitefield,3 BHK,1655.0,3.0,108.0,3,6525.679758308157
5940,Whitefield,3 BHK,1740.0,3.0,95.0,3,5459.770114942528
5941,Whitefield,2 BHK,1350.0,2.0,88.0,2,6518.518518518518
5942,Whitefield,2 BHK,1216.0,2.0,80.0,2,6578.947368421053
5943,Whitefield,4 Bedroom,2900.0,4.0,225.0,4,7758.620689655172
5944,Whitefield,2 BHK,1340.0,2.0,101.0,2,7537.313432835822
5945,Whitefield,3 Bedroom,1500.0,3.0,78.57,3,5237.999999999999
5946,Whitefield,3 BHK,1626.0,3.0,85.0,3,5227.552275522755
5947,Whitefield,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
5948,Whitefield,3 BHK,1270.0,2.0,65.0,3,5118.110236220473
5949,Whitefield,3 Bedroom,3117.0,3.0,261.0,3,8373.435996150145
5950,Whitefield,2 BHK,1216.0,2.0,73.0,2,6003.289473684212
5951,Whitefield,3 Bedroom,3150.0,3.0,290.0,3,9206.349206349209
5952,Whitefield,4 BHK,2956.0,5.0,234.0,4,7916.1028416779445
5953,Whitefield,3 BHK,2247.0,3.0,145.0,3,6453.048509123277
5954,Whitefield,4 Bedroom,3940.0,5.0,265.0,4,6725.888324873095
5955,Whitefield,2 BHK,1180.0,2.0,77.0,2,6525.423728813559
5956,Whitefield,3 BHK,2140.0,3.0,139.0,3,6495.327102803738
5957,Whitefield,2 BHK,1314.0,2.0,84.0,2,6392.6940639269405
5958,Whitefield,3 BHK,1431.0,3.0,85.0,3,5939.902166317261
5959,Whitefield,1 BHK,524.0,1.0,29.0,1,5534.3511450381675
5960,Whitefield,4 BHK,2830.0,4.0,161.0,4,5689.045936395761
5961,Whitefield,4 BHK,2135.0,3.0,149.0,4,6978.922716627635
5962,Whitefield,4 BHK,3075.0,2.0,188.0,4,6113.821138211382
5963,Whitefield,3 BHK,1760.0,3.0,160.0,3,9090.90909090909
5964,Whitefield,3 BHK,1655.0,3.0,110.0,3,6646.525679758308
5965,Whitefield,1 BHK,840.0,1.0,57.0,1,6785.714285714284
5966,Whitefield,3 BHK,1725.0,3.0,106.0,3,6144.927536231883
5967,Whitefield,1 BHK,516.0,1.0,39.0,1,7558.13953488372
5968,Whitefield,4 Bedroom,6000.0,4.0,410.0,4,6833.333333333332
5969,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901158
5970,Whitefield,3 BHK,1820.0,3.0,113.0,3,6208.791208791208
5971,Whitefield,4 Bedroom,3565.0,4.0,218.0,4,6115.007012622721
5972,Whitefield,4 BHK,3410.0,5.0,253.0,4,7419.354838709676
5973,Whitefield,4 Bedroom,4500.0,4.0,330.0,4,7333.333333333332
5974,Whitefield,2 BHK,1250.0,2.0,85.0,2,6800.0
5975,Whitefield,2 BHK,1277.0,2.0,77.0,2,6029.757243539546
5976,Whitefield,3 BHK,1820.0,3.0,140.0,3,7692.3076923076915
5977,Whitefield,4 Bedroom,3453.0,4.0,247.0,4,7153.200115841298
5978,Whitefield,3 BHK,2280.0,4.0,125.0,3,5482.456140350877
5979,Whitefield,4 BHK,2882.0,5.0,200.0,4,6939.625260235947
5980,Whitefield,3 BHK,1639.5,3.0,92.63,3,5649.893260140287
5981,Whitefield,2 BHK,1190.0,2.0,70.0,2,5882.352941176469
5982,Whitefield,2 BHK,1270.0,2.0,94.0,2,7401.574803149606
5983,Whitefield,2 BHK,1220.0,2.0,89.0,2,7295.081967213116
5984,Whitefield,3 BHK,3758.0,3.0,300.0,3,7982.969664715273
5985,Whitefield,2 BHK,1216.0,2.0,72.0,2,5921.0526315789475
5986,Whitefield,4 Bedroom,5400.0,5.0,475.0,4,8796.296296296296
5987,Whitefield,3 BHK,1396.0,3.0,74.0,3,5300.859598853868
5988,Whitefield,3 BHK,1615.0,3.0,96.9,3,6000.0
5989,Whitefield,2 BHK,1200.0,2.0,70.0,2,5833.333333333332
5990,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894738
5991,Whitefield,3 BHK,2321.0,4.0,157.0,3,6764.325721671693
5992,Whitefield,2 BHK,1224.0,2.0,75.0,2,6127.4509803921555
5993,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
5994,Whitefield,5 Bedroom,4144.0,5.0,331.0,5,7987.451737451737
5995,Whitefield,3 Bedroom,1200.0,3.0,67.75,3,5645.833333333332
5996,Whitefield,4 BHK,2444.0,4.0,145.0,4,5932.896890343699
5997,Whitefield,2 BHK,1270.0,2.0,110.0,2,8661.417322834646
5998,Whitefield,3 BHK,1660.0,3.0,110.0,3,6626.506024096386
5999,Whitefield,2 BHK,1270.0,2.0,105.0,2,8267.71653543307
6000,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666668
6001,Whitefield,2 BHK,1362.0,2.0,85.0,2,6240.822320117474
6002,Whitefield,3 BHK,1457.0,2.0,105.0,3,7206.588881262868
6003,Whitefield,3 BHK,1720.0,3.0,128.0,3,7441.86046511628
6004,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
6005,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901158
6006,Whitefield,3 BHK,1760.0,3.0,139.0,3,7897.727272727273
6007,Whitefield,1 BHK,613.0,1.0,48.0,1,7830.342577487765
6008,Whitefield,3 BHK,1730.0,3.0,125.0,3,7225.433526011559
6009,Whitefield,1 BHK,877.0,1.0,59.0,1,6727.480045610034
6010,Yelachenahalli,3 BHK,1464.0,2.0,105.0,3,7172.131147540984
6011,Yelachenahalli,2 BHK,2400.0,1.0,150.0,2,6250.0
6012,Yelachenahalli,3 BHK,1700.0,3.0,130.0,3,7647.058823529412
6013,Yelachenahalli,2 BHK,1080.0,2.0,55.0,2,5092.592592592592
6014,Yelachenahalli,2 BHK,1400.0,2.0,78.0,2,5571.428571428572
6015,Yelachenahalli,3 BHK,1330.0,3.0,73.5,3,5526.315789473684
6016,Yelachenahalli,2 BHK,800.0,1.0,30.0,2,3750.0
6017,Yelachenahalli,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
6018,Yelachenahalli,3 BHK,1365.0,2.0,72.0,3,5274.725274725275
6019,Yelachenahalli,2 BHK,1103.0,2.0,55.0,2,4986.400725294651
6020,Yelachenahalli,2 BHK,1000.0,2.0,50.0,2,5000.0
6021,Yelahanka,2 BHK,1326.0,2.0,78.0,2,5882.352941176469
6022,Yelahanka,3 BHK,1705.0,3.0,95.0,3,5571.847507331378
6023,Yelahanka,2 BHK,1234.0,2.0,80.0,2,6482.982171799027
6024,Yelahanka,2 BHK,1315.0,2.0,85.0,2,6463.878326996198
6025,Yelahanka,2 BHK,1170.0,2.0,62.5,2,5341.880341880342
6026,Yelahanka,1 BHK,697.0,1.0,45.0,1,6456.241032998564
6027,Yelahanka,3 BHK,2195.0,4.0,127.0,3,5785.876993166286
6028,Yelahanka,3 BHK,1614.0,3.0,95.0,3,5885.997521685255
6029,Yelahanka,1 BHK,628.0,1.0,24.0,1,3821.6560509554142
6030,Yelahanka,1 BHK,654.0,1.0,38.4,1,5871.559633027523
6031,Yelahanka,3 BHK,1825.0,3.0,105.0,3,5753.424657534247
6032,Yelahanka,3 BHK,1603.0,3.0,96.0,3,5988.771054273238
6033,Yelahanka,2 BHK,1304.0,2.0,79.0,2,6058.2822085889575
6034,Yelahanka,3 BHK,1517.0,3.0,76.3,3,5029.663810151615
6035,Yelahanka,2 BHK,1327.0,2.0,85.0,2,6405.425772418989
6036,Yelahanka,3 BHK,1566.0,3.0,97.0,3,6194.125159642401
6037,Yelahanka,2 BHK,1270.0,2.0,78.0,2,6141.7322834645665
6038,Yelahanka,3 BHK,1400.0,2.0,80.54,3,5752.857142857143
6039,Yelahanka,2 BHK,1322.0,2.0,86.0,2,6505.295007564297
6040,Yelahanka,2 BHK,1100.0,2.0,70.0,2,6363.636363636364
6041,Yelahanka,2 Bedroom,1200.0,2.0,70.0,2,5833.333333333332
6042,Yelahanka,5 Bedroom,4000.0,5.0,220.0,5,5500.0
6043,Yelahanka,4 Bedroom,2675.0,4.0,140.0,4,5233.644859813084
6044,Yelahanka,1 BHK,654.0,1.0,37.0,1,5657.492354740061
6045,Yelahanka,3 BHK,1465.0,3.0,80.01,3,5461.433447098977
6046,Yelahanka,3 BHK,1692.0,3.0,83.0,3,4905.437352245863
6047,Yelahanka,3 BHK,2145.0,3.0,125.0,3,5827.505827505826
6048,Yelahanka,2 BHK,1322.0,2.0,75.0,2,5673.2223903177
6049,Yelahanka,1 BHK,602.0,1.0,26.0,1,4318.936877076411
6050,Yelahanka,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
6051,Yelahanka,3 BHK,1614.0,2.0,100.0,3,6195.786864931846
6052,Yelahanka,3 BHK,1890.0,3.0,108.0,3,5714.285714285716
6053,Yelahanka,3 BHK,1556.0,3.0,86.0,3,5526.992287917738
6054,Yelahanka,3 BHK,1610.0,4.0,85.0,3,5279.503105590063
6055,Yelahanka,3 BHK,1859.0,3.0,108.0,3,5809.575040344272
6056,Yelahanka,2 BHK,1322.0,2.0,80.0,2,6051.437216338881
6057,Yelahanka,4 BHK,2600.0,4.0,175.0,4,6730.769230769231
6058,Yelahanka,2 BHK,1305.0,2.0,78.0,2,5977.0114942528735
6059,Yelahanka,3 BHK,1711.0,3.0,85.61,3,5003.506721215664
6060,Yelahanka,2 BHK,1315.0,2.0,75.0,2,5703.42205323194
6061,Yelahanka,6 Bedroom,3600.0,6.0,200.0,6,5555.555555555556
6062,Yelahanka,3 BHK,1614.0,3.0,95.0,3,5885.997521685255
6063,Yelahanka,3 BHK,1650.0,3.0,105.0,3,6363.636363636364
6064,Yelahanka,4 Bedroom,3990.0,4.0,260.0,4,6516.290726817044
6065,Yelahanka,3 BHK,1620.0,3.0,90.0,3,5555.555555555556
6066,Yelahanka,1 BHK,654.0,1.0,36.25,1,5542.813455657491
6067,Yelahanka,3 BHK,1614.0,3.0,93.0,3,5762.081784386617
6068,Yelahanka,1 BHK,694.0,1.0,30.84,1,4443.804034582133
6069,Yelahanka,2 BHK,1115.0,2.0,60.0,2,5381.165919282511
6070,Yelahanka,3 BHK,2317.0,4.0,140.0,3,6042.296072507553
6071,Yelahanka,3 BHK,1653.0,3.0,93.0,3,5626.134301270417
6072,Yelahanka,1 BHK,654.0,1.0,38.0,1,5810.397553516819
6073,Yelahanka,2 BHK,1445.0,2.0,82.0,2,5674.740484429066
6074,Yelahanka,1 BHK,602.0,1.0,38.0,1,6312.292358803987
6075,Yelahanka,1 BHK,697.0,1.0,35.0,1,5021.520803443329
6076,Yelahanka,1 BHK,682.0,1.0,36.23,1,5312.316715542522
6077,Yelahanka,3 BHK,1560.0,2.0,98.0,3,6282.051282051281
6078,Yelahanka,3 BHK,1780.0,3.0,107.0,3,6011.23595505618
6079,Yelahanka,3 BHK,1342.0,2.0,75.0,3,5588.673621460506
6080,Yelahanka,3 BHK,1823.0,3.0,103.0,3,5650.027427317607
6081,Yelahanka,3 BHK,1792.0,3.0,104.0,3,5803.571428571428
6082,Yelahanka,2 BHK,1304.0,2.0,69.97,2,5365.797546012271
6083,Yelahanka,2 BHK,1300.0,2.0,69.23,2,5325.384615384615
6084,Yelahanka,3 BHK,1705.0,3.0,91.0,3,5337.2434017595315
6085,Yelahanka,3 BHK,1835.0,3.0,108.0,3,5885.558583106267
6086,Yelahanka,3 BHK,1847.0,3.0,92.0,3,4981.0503519220365
6087,Yelahanka,3 BHK,1890.0,3.0,109.0,3,5767.195767195766
6088,Yelahanka,1 BHK,700.0,1.0,38.0,1,5428.571428571428
6089,Yelahanka,3 BHK,1491.0,3.0,85.0,3,5700.8718980549975
6090,Yelahanka,4 Bedroom,2088.0,5.0,110.0,4,5268.199233716476
6092,Yelahanka,3 BHK,1600.0,3.0,100.0,3,6250.0
6093,Yelahanka,3 BHK,1705.0,3.0,85.0,3,4985.337243401759
6094,Yelahanka,3 BHK,1350.0,2.0,85.0,3,6296.296296296297
6095,Yelahanka,3 BHK,1633.0,3.0,110.0,3,6736.068585425597
6096,Yelahanka,1 BHK,827.5,1.0,42.535,1,5140.181268882176
6097,Yelahanka,3 BHK,1355.0,2.0,75.0,3,5535.0553505535045
6098,Yelahanka,2 BHK,1104.0,2.0,58.0,2,5253.623188405797
6099,Yelahanka,2 BHK,1175.0,2.0,67.77,2,5767.659574468084
6100,Yelahanka,2 BHK,1322.0,2.0,77.9,2,5892.586989409987
6101,Yelahanka,1 BHK,602.0,1.0,33.0,1,5481.727574750829
6102,Yelahanka,2 BHK,1315.0,2.0,77.0,2,5855.513307984791
6103,Yelahanka,1 BHK,567.0,1.0,25.0,1,4409.171075837742
6104,Yelahanka,1 BHK,602.0,2.0,30.0,1,4983.388704318937
6105,Yelahanka,2 BHK,1234.0,2.0,80.0,2,6482.982171799027
6106,Yelahanka,2 BHK,1267.0,3.0,78.0,2,6156.274664561956
6107,Yelahanka,2 BHK,1360.0,2.0,78.19,2,5749.264705882353
6108,Yelahanka New Town,1 BHK,650.0,1.0,33.0,1,5076.923076923077
6109,Yelahanka New Town,1 BHK,500.0,1.0,20.0,1,4000.0
6110,Yelahanka New Town,1 BHK,440.0,1.0,16.5,1,3750.0
6111,Yelahanka New Town,3 BHK,1610.0,3.0,92.0,3,5714.285714285716
6112,Yelahanka New Town,3 BHK,1700.0,3.0,90.0,3,5294.117647058823
6113,Yelahanka New Town,1 BHK,650.0,1.0,20.0,1,3076.9230769230767
6114,Yelahanka New Town,1 BHK,350.0,1.0,13.5,1,3857.142857142857
6115,Yelahanka New Town,2 BHK,1385.0,2.0,65.0,2,4693.140794223827
6116,Yelahanka New Town,1 BHK,500.0,2.0,24.0,1,4800.0
6117,Yelahanka New Town,1 BHK,650.0,1.0,17.0,1,2615.384615384615
6118,Yelahanka New Town,1 BHK,450.0,1.0,16.0,1,3555.555555555556
6119,Yelahanka New Town,2 BHK,960.0,2.0,50.0,2,5208.333333333333
6120,Yelahanka New Town,3 BHK,1209.0,2.0,65.0,3,5376.344086021505
6121,Yelahanka New Town,3 BHK,1400.0,2.0,80.0,3,5714.285714285716
6122,Yelahanka New Town,1 BHK,450.0,1.0,15.0,1,3333.333333333333
6123,Yelahanka New Town,1 BHK,500.0,1.0,18.0,1,3600.0
6124,Yelahanka New Town,3 BHK,1420.0,2.0,75.0,3,5281.69014084507
6125,Yelahanka New Town,2 Bedroom,2200.0,2.0,180.0,2,8181.818181818182
6126,Yelahanka New Town,1 BHK,488.0,1.0,20.0,1,4098.360655737705
6127,Yelahanka New Town,2 BHK,1100.0,2.0,58.0,2,5272.727272727273
6128,Yelahanka New Town,2 BHK,1000.0,2.0,44.0,2,4400.0
6129,Yelahanka New Town,1 BHK,650.0,1.0,18.0,1,2769.230769230769
6130,Yelahanka New Town,3 Bedroom,1740.0,3.0,150.0,3,8620.689655172413
6131,Yelahanka New Town,2 BHK,1290.0,2.0,70.0,2,5426.356589147287
6132,Yelenahalli,2 BHK,1240.0,2.0,47.12,2,3800.0
6133,Yelenahalli,2 BHK,1200.0,2.0,46.17,2,3847.5
6134,Yelenahalli,2 BHK,1260.0,2.0,47.88,2,3800.0
6135,Yelenahalli,2 BHK,1175.0,2.0,50.0,2,4255.31914893617
6136,Yelenahalli,3 BHK,1650.0,3.0,68.0,3,4121.212121212121
6137,Yelenahalli,2 BHK,1200.0,2.0,45.6,2,3800.0
6138,Yelenahalli,2 BHK,1200.0,2.0,46.17,2,3847.5
6139,Yelenahalli,2 BHK,1160.0,2.0,44.08,2,3800.0
6140,Yeshwanthpur,3 BHK,1693.0,3.0,108.0,3,6379.208505611342
6141,Yeshwanthpur,1 BHK,667.0,1.0,36.85,1,5524.737631184408
6142,Yeshwanthpur,4 BHK,1950.0,4.0,130.0,4,6666.666666666668
6143,Yeshwanthpur,1 BHK,665.0,1.0,36.85,1,5541.353383458648
6144,Yeshwanthpur,1 BHK,671.0,1.0,36.85,1,5491.803278688524
6145,Yeshwanthpur,2 BHK,1277.5,2.0,95.815,2,7500.195694716242
6146,Yeshwanthpur,1 BHK,668.0,1.0,36.85,1,5516.467065868264
6147,Yeshwanthpur,2 BHK,1185.0,2.0,75.84,2,6400.0
6148,Yeshwanthpur,2 BHK,1195.0,2.0,100.0,2,8368.200836820084
6149,Yeshwanthpur,3 BHK,1313.0,3.0,96.0,3,7311.500380807312
6150,Yeshwanthpur,2 BHK,1400.0,2.0,100.0,2,7142.857142857143
6151,Yeshwanthpur,1 BHK,673.0,1.0,36.85,1,5475.482912332838
6152,Yeshwanthpur,2 BHK,717.0,2.0,49.475,2,6900.278940027894
6153,Yeshwanthpur,1 BHK,605.0,1.0,41.745,1,6899.999999999999
6154,Yeshwanthpur,1 BHK,669.0,1.0,36.85,1,5508.221225710015
6155,Yeshwanthpur,3 BHK,3027.0,4.0,260.0,3,8589.362405021473
6156,Yeshwanthpur,1 BHK,670.0,1.0,36.85,1,5500.0
6157,Yeshwanthpur,2 BHK,1240.0,2.0,80.0,2,6451.612903225807
6158,Yeshwanthpur,3 BHK,1713.0,3.0,110.0,3,6421.482778750728
6159,Yeshwanthpur,2 BHK,1144.0,2.0,67.0,2,5856.643356643357
6160,Yeshwanthpur,2 BHK,1541.0,2.0,130.0,2,8436.080467229072
6161,Yeshwanthpur,2 Bedroom,1362.0,2.0,100.0,2,7342.143906020558
6162,Yeshwanthpur,1 BHK,666.0,1.0,36.8,1,5525.525525525525
6163,Yeshwanthpur,3 BHK,1855.0,3.0,140.0,3,7547.169811320754
6164,Yeshwanthpur,2 BHK,1165.0,2.0,85.0,2,7296.137339055794
6165,Yeshwanthpur,3 BHK,1825.0,3.0,145.0,3,7945.2054794520545
6166,Yeshwanthpur,1 BHK,994.0,2.0,54.67,1,5500.0
6167,Yeshwanthpur,1 BHK,650.0,1.0,40.0,1,6153.846153846153
6168,Yeshwanthpur,3 BHK,1855.0,3.0,140.0,3,7547.169811320754
6169,Yeshwanthpur,3 BHK,1500.0,3.0,100.0,3,6666.666666666668
6170,Yeshwanthpur,1 BHK,674.0,1.0,36.85,1,5467.359050445104
6171,Yeshwanthpur,1 BHK,672.0,1.0,36.85,1,5483.630952380952
6172,Yeshwanthpur,2 BHK,1195.0,2.0,100.0,2,8368.200836820084
6173,Yeshwanthpur,3 BHK,1692.0,3.0,108.0,3,6382.978723404255
6174,Yeshwanthpur,6 Bedroom,2500.0,5.0,185.0,6,7400.0
6175,Yeshwanthpur,3 BHK,1855.0,3.0,135.0,3,7277.628032345014
6176,Yeshwanthpur,3 BHK,1876.0,3.0,160.0,3,8528.784648187633
6177,other,3 BHK,2770.0,4.0,290.0,3,10469.314079422382
6178,other,1 BHK,600.0,1.0,38.0,1,6333.333333333332
6179,other,2 BHK,1500.0,2.0,185.0,2,12333.333333333336
6180,other,2 BHK,840.0,2.0,45.0,2,5357.142857142857
6181,other,3 Bedroom,4395.0,3.0,240.0,3,5460.750853242321
6182,other,2 BHK,845.0,2.0,55.0,2,6508.875739644971
6183,other,3 BHK,2511.0,3.0,205.0,3,8164.078056551176
6184,other,3 BHK,1660.0,2.0,105.0,3,6325.301204819278
6185,other,2 BHK,1200.0,2.0,65.0,2,5416.666666666667
6186,other,3 Bedroom,1200.0,3.0,90.0,3,7500.0
6187,other,2 BHK,782.0,2.0,55.68,2,7120.2046035805615
6188,other,3 BHK,1800.0,3.0,120.0,3,6666.666666666668
6189,other,3 BHK,1413.0,2.0,75.0,3,5307.855626326964
6190,other,2 BHK,945.0,2.0,54.0,2,5714.285714285716
6191,other,3 BHK,1870.0,3.0,110.0,3,5882.352941176469
6192,other,3 BHK,1260.0,2.0,85.05,3,6750.0
6193,other,3 BHK,2795.0,4.0,235.0,3,8407.871198568873
6194,other,3 BHK,1904.0,3.0,150.0,3,7878.151260504202
